"","Code","Revised.Intervention.Name","Country","adjusted_uc","pin_sum","total_cost","pin_sum_adjusted","total_cost_adjusted","increment","Super_region","NCD_region","SDI","World_bank","iso3","period","life_years_gained","deaths_averted","ICER","ICER_rank"
"2622","HC40","Screening and management of diabetes among at-risk adults, including glycemic control, management of blood pressure and lipids, and consistent foot care","Nigeria",36.1220383950072,17171933.6070637,620285245.07087,20197112.061597,729560857.357268,109275612.286398,"Sub-Saharan Africa","Sub-Saharan Africa","Low-middle SDI","LMIC","NGA","2020-2030",8641.18249999479,3568.88300000009,12645.9095484285,22
"2623","HC41","Secondary prophylaxis with penicillin for rheumatic fever or established rheumatic heart disease","Nigeria",169.538731396378,5018281.5780053,850793092.524833,5883586.14581143,997495731.222177,146702638.697343,"Sub-Saharan Africa","Sub-Saharan Africa","Low-middle SDI","LMIC","NGA","2020-2030",1025.39200000644,392.112000000055,143069.810078899,29
"2624","HC43","Long term management of ischemic heart disease, stroke, and peripheral vascular disease with aspirin, beta blockers, ACEi, and statins (as indicated) to reduce risk of further events","Nigeria",21.7927141763667,10573802.4940395,230431855.509957,12376900.1394939,269726247.129425,39294391.6194684,"Sub-Saharan Africa","Sub-Saharan Africa","Low-middle SDI","LMIC","NGA","2020-2030",131495.115500007,57016.177,298.827766111709,10
"2625","HC44","Medical management of heart failure with diuretics, beta-blockers, ACEi, and mineralocorticoid antagonists","Nigeria",2.20228485965826,1311403.84195523,2888084.82603568,1754594.68143038,3864117.30175104,976032.475715363,"Sub-Saharan Africa","Sub-Saharan Africa","Low-middle SDI","LMIC","NGA","2020-2030",94801.3104999994,40255.8130000001,10.2955588964708,3
"2626","HC45","Opportunistic screening for hypertension for all adults and initiation of treatment among individuals with severe hypertension and/or multiple risk factors","Nigeria",29.1990601214907,233365796.017476,6814061908.21382,313130933.044502,9143128939.86489,2329067031.65108,"Sub-Saharan Africa","Sub-Saharan Africa","Low-middle SDI","LMIC","NGA","2020-2030",58680.3565000063,25018.491,39690.7444086647,25
"2627","HC49","Management of bipolar disorder using generic mood-stabilizing medications and psychosocial treatment","Nigeria",55.0797984509631,412835.925702156,22738919.5809915,1603243.96244116,88306354.3189826,65567434.737991,"Sub-Saharan Africa","Sub-Saharan Africa","Low-middle SDI","LMIC","NGA","2020-2030",1228.12050001129,504.161000000071,53388.4376471108,27
"2628","HC50.1","Management of depression disorders with psycological and generic antidepressant therapy","Nigeria",71.1447396658273,1568203.11837576,111569402.599982,5986062.64980259,425876868.843538,314307466.243556,"Sub-Saharan Africa","Sub-Saharan Africa","Low-middle SDI","LMIC","NGA","2020-2030",5754.57549999743,2362.40100000001,54618.7058009225,28
"2629","HC50.2","Management of anxiety disorders with psycological and generic antidepressant therapy","Nigeria",57.3747900530865,1028578.5006794,59014475.529599,5803896.2819987,332997330.669565,273982855.139966,"Sub-Saharan Africa","Sub-Saharan Africa","Low-middle SDI","LMIC","NGA","2020-2030",818.241000008015,335.881999999996,334843.713694721,32
"2630","HC51","Management of epilepsy, including acute stabilization and long-term management with generic anti-epileptics","Nigeria",68.8497480637039,6907728.32591901,475595354.932035,7637629.15394023,525848843.052785,50253488.1207497,"Sub-Saharan Africa","Sub-Saharan Africa","Low-middle SDI","LMIC","NGA","2020-2030",15212.6234999932,5770.03700000006,3303.4070764173,19
"2631","HC52","Management of schizophrenia using generic anti-psychotic medications and psychosocial treatment","Nigeria",48.1948236445927,1425052.10405774,68680134.8394183,1804997.94299771,86991557.5416272,18311422.7022089,"Sub-Saharan Africa","Sub-Saharan Africa","Low-middle SDI","LMIC","NGA","2020-2030",824.425999997172,338.451999999986,22211.1174347627,24
"2632","HC53","Screening and brief intervention for alcohol use disorders","Nigeria",29.834890827605,220100.368917698,6566670.4777751,1397384.62078657,41690817.6053416,35124147.1275665,"Sub-Saharan Africa","Sub-Saharan Africa","Low-middle SDI","LMIC","NGA","2020-2030",884.186500008054,383.993000000063,39724.8172498071,26
"2633","RH4","Management of acute ventilatory failure due to acute exacerbations of asthma and COPD; in COPD use of bilevel positive airway pressure preferred","Nigeria",34.1993588351308,936375.440979878,32023439.7104747,1095250.88351657,37456877.9798772,5433438.26940258,"Sub-Saharan Africa","Sub-Saharan Africa","Low-middle SDI","LMIC","NGA","2020-2030",26275.8329999878,10771.432,206.784624845389,9
"2634","RH6","Use of percutaneous coronary intervention for acute myocardial infarction where resources permit","Nigeria",0.405623623304636,27664.1405706043,11221.2289338573,37054.6141191161,15030.226839151,3808.99790529369,"Sub-Saharan Africa","Sub-Saharan Africa","Low-middle SDI","LMIC","NGA","2020-2030",21098.8950000018,9173.64599999996,0.18053068207095,1
"2635","RH7","Treatment of early stage breast cancer with appropriate multimodal approaches (including generic chemotherapy), with curative intent, for cases detected by clinical examination at health centers and first-level hospitals","Nigeria",39.8032021436421,11031.7266328273,439098.045159824,20413.1540440744,812508.8968056,373410.851645776,"Sub-Saharan Africa","Sub-Saharan Africa","Low-middle SDI","LMIC","NGA","2020-2030",5329.79299999919,2167.28400000003,70.0610420790888,8
"2636","RH8","Treatment of early stage colorectal cancer with appropriate multimodal approaches (including generic chemotherapy), with curative intent, for cases detected by clinical examination at health centers and first-level hospitals","Nigeria",9.55839732496079,1130.52727655719,10806.0288960394,2077.49639935855,19857.5360262444,9051.50713020495,"Sub-Saharan Africa","Sub-Saharan Africa","Low-middle SDI","LMIC","NGA","2020-2030",1303.87999999744,559.64600000012,6.9419786561821,2
"2637","C31","Provision of harm reduction services such as safe injection equipment and opioid substitution therapy to people who inject drugs","North Korea",14.3343873138726,14933.6136948756,214064.2026981,90235.1876592684,1293466.12924793,1079401.92654983,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LIC","PRK","2020-2030",159.776999999728,63.1820000000011,6755.67776683546,23
"2638","C47","Exercise-based pulmonary rehabilitation for patients with obstructive lung disease","North Korea",19.7097825565749,79509.6550850067,1567118.01287375,178676.578722978,3521676.51458262,1954558.50170887,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LIC","PRK","2020-2030",21378.1335000002,8128.577,91.4279303994828,10
"2639","FLH13","Early detection and treatment of early-stage cervical cancer","North Korea",82.1596206056993,1959.12470142255,160960.94218813,5206.0531578058,427727.352298427,266766.410110297,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LIC","PRK","2020-2030",417.09050000024,157.949000000009,639.588794542535,16
"2640","FLH20","Management of acute coronary syndromes with aspirin, unfractionated heparin, and generic thrombolytics (when indicated)","North Korea",12.786862387924,7959.45079273485,101776.401970153,27495.4755430839,351580.862059945,249804.460089791,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LIC","PRK","2020-2030",35585.7564999997,13800.233,7.01978782128161,2
"2641","FLH22.1","Management of acute exacerbations of asthma and COPD using systemic steroids, inhaled beta-agonists, and, if indicated, oral antibiotics and oxygen therapy","North Korea",23.1675643066689,85224.748413198,1974449.83938244,191373.600678287,4433660.20031298,2459210.36093054,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LIC","PRK","2020-2030",40308.4905000002,15333.293,61.0097359247556,8
"2642","FLH22.2","Management of acute exacerbations of asthma and COPD using systemic steroids, inhaled beta-agonists, and, if indicated, oral antibiotics and oxygen therapy","North Korea",23.1675643066689,42267.3698394888,979232.008830114,93792.4031246917,2172941.53086831,1193709.52203819,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LIC","PRK","2020-2030",2988.76149999897,1099.037,399.399390696984,14
"2643","FLH23","Medical management of acute heart failure","North Korea",10.8614979885923,19683.4913399034,213792.201596834,69007.7265560709,749527.28318609,535735.081589255,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LIC","PRK","2020-2030",44008.0219999999,17015.768,12.173577844268,5
"2644","FLH24","Management of bowel obstruction","North Korea",31.9509635688831,268.629688325523,8582.97738520919,1643.17748174731,52501.1038565173,43918.1264713081,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LIC","PRK","2020-2030",268.437500000281,76.9010000000069,163.606524689218,12
"2645","FLH31","Appendectomy","North Korea",31.9509635688831,3588.80809141364,114665.87658447,21310.1040127671,680878.356961029,566212.480376559,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LIC","PRK","2020-2030",58.8530000001208,22.147999999999,9620.79214951484,25
"2646","FLH37","Hernia repair including emergency surgery","North Korea",31.9509635688831,954.249723045538,30489.1981366447,5830.42893524162,186287.822500867,155798.624364222,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LIC","PRK","2020-2030",25.6239999994807,9.71600000000512,6080.18359223304,22
"2647","FLH44","Repair of perforations (for example, perforated peptic ulcer, typhoid ileal perforation)","North Korea",31.9509635688831,209.566096444741,6695.83871277896,2285.1063090827,73011.3484325262,66315.5097197472,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LIC","PRK","2020-2030",543.165000000251,200.638000000007,122.090911085428,11
"2648","HC18","Opportunistic screening for cervical cancer using visual inspection or HPV DNA testing and treatment of precancerous lesions with cryotherapy","North Korea",75.3129855552244,1136622.53698082,85602436.7093791,3030928.92574175,228268306.4033,142665869.693921,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LIC","PRK","2020-2030",767.11199999985,290.506000000004,185977.888097108,31
"2649","HC36","Long-term combination therapy for persons with multiple CVD risk factors, including screening for CVD in community settings using non-lab-based tools to assess overall CVD risk","North Korea",51.8084610865966,108030.476693581,5596892.7479459,365970.547961553,18960370.8929065,13363478.1449606,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LIC","PRK","2020-2030",64073.1589999998,24803.144,208.565932342444,13
"2650","HC37.1","Low-dose inhaled corticosteroids and bronchodilators for asthma and for selected patients with COPD","North Korea",60.9211460839587,297033.816645204,18095640.5357183,666882.846729143,40627267.3264724,22531626.7907541,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LIC","PRK","2020-2030",36051.9380000003,13712.742,624.976853969789,15
"2651","HC37.2","Low-dose inhaled corticosteroids and bronchodilators for asthma and for selected patients with COPD","North Korea",60.9211460839587,313091.628440658,19073900.8338979,694755.5106062,42325301.9542756,23251401.1203778,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LIC","PRK","2020-2030",2372.22700000032,872.34800000001,9801.50766363194,26
"2652","HC38","Provision of aspirin for all cases of suspected acute myocardial infarction","North Korea",3.58359682846816,22477.5012671627,80550.3022528934,79057.6331982014,283310.683595274,202760.38134238,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LIC","PRK","2020-2030",19670.1494999995,7626.009,10.308024417526,3
"2653","HC39","Screening and management of albuminuric kidney disease with ACEi or ARBs, including targeted screening among people with diabetes","North Korea",66.4612379422113,152690.744261611,10148015.8859443,344439.894272565,22891901.770039,12743885.8840948,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LIC","PRK","2020-2030",266.570500000395,102.680999999998,47806.8123970053,29
"2654","HC40","Screening and management of diabetes among at-risk adults, including glycemic control, management of blood pressure and lipids, and consistent foot care","North Korea",14.9537785369975,557724.314728774,8340085.8871528,1260790.39726649,18853580.3822963,10513494.4951435,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LIC","PRK","2020-2030",1415.49099999984,545.870000000002,7427.45414498902,24
"2655","HC41","Secondary prophylaxis with penicillin for rheumatic fever or established rheumatic heart disease","North Korea",64.1209719382936,48544.8203960247,3112741.066363,107963.515624366,6922725.55570948,3809984.48934648,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LIC","PRK","2020-2030",773.930999999567,283.454000000012,4922.89944368246,20
"2656","HC43","Long term management of ischemic heart disease, stroke, and peripheral vascular disease with aspirin, beta blockers, ACEi, and statins (as indicated) to reduce risk of further events","North Korea",9.80160074611287,431192.901115864,4226380.66129583,979190.013563403,9597629.56752932,5371248.90623349,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LIC","PRK","2020-2030",63758.0964999997,24689.431,84.24418546174,9
"2657","HC44","Medical management of heart failure with diuretics, beta-blockers, ACEi, and mineralocorticoid antagonists","North Korea",1.55164256979889,38870.939206017,60313.8040001208,136309.969149169,211504.350819824,151190.546819704,"Southeast Asia, East Asia, and Oceania","East and South East Asia","Low-middle SDI","LIC","PRK","2020-2030",40006.6580000004,15462.742,3.7791346335328,1
