measure,location,sex,age,cause,metric,year,val,upper,lower
YLDs (Years Lived with Disability),Switzerland,Male,Age-standardized,Schizophrenia,Rate,2017,158.94052044199998,200.29492201300002,118.056636446
YLDs (Years Lived with Disability),Switzerland,Female,Age-standardized,Schizophrenia,Rate,2017,145.464445875,182.60947321999998,106.777519798
YLDs (Years Lived with Disability),Switzerland,Male,Age-standardized,Alcohol use disorders,Rate,2017,179.801065034,254.73648728,118.251460045
YLDs (Years Lived with Disability),Switzerland,Female,Age-standardized,Alcohol use disorders,Rate,2017,70.1465414853,99.4529596215,46.6695673477
YLDs (Years Lived with Disability),Switzerland,Male,Age-standardized,Major depressive disorder,Rate,2017,262.956123832,362.868725301,182.96121128299998
YLDs (Years Lived with Disability),Switzerland,Female,Age-standardized,Major depressive disorder,Rate,2017,548.889992189,746.267735864,378.550981605
YLDs (Years Lived with Disability),Lebanon,Male,Age-standardized,Schizophrenia,Rate,2017,120.12482062999999,152.72258326899998,88.136151853
YLDs (Years Lived with Disability),Lebanon,Female,Age-standardized,Schizophrenia,Rate,2017,116.546332283,147.90841368300002,85.2884021461
YLDs (Years Lived with Disability),Lebanon,Male,Age-standardized,Alcohol use disorders,Rate,2017,72.6212125559,102.92464001500001,49.101473150699995
YLDs (Years Lived with Disability),Lebanon,Female,Age-standardized,Alcohol use disorders,Rate,2017,51.5448243419,72.5606870868,34.1502666258
YLDs (Years Lived with Disability),Lebanon,Male,Age-standardized,Major depressive disorder,Rate,2017,391.81547194999996,536.5352502640001,271.54560833100004
YLDs (Years Lived with Disability),Lebanon,Female,Age-standardized,Major depressive disorder,Rate,2017,642.888596088,890.273893037,438.99335234800003
YLDs (Years Lived with Disability),Uzbekistan,Male,Age-standardized,Major depressive disorder,Rate,2017,279.073055278,377.46204357199997,194.286465702
YLDs (Years Lived with Disability),Uzbekistan,Female,Age-standardized,Major depressive disorder,Rate,2017,391.608308771,528.805108667,271.163166638
YLDs (Years Lived with Disability),Uzbekistan,Male,Age-standardized,Bipolar disorder,Rate,2017,125.505897662,190.57897093399998,77.1990523809
YLDs (Years Lived with Disability),Uzbekistan,Female,Age-standardized,Bipolar disorder,Rate,2017,136.88669263100002,204.469045828,84.8205213845
YLDs (Years Lived with Disability),Morocco,Male,Age-standardized,Schizophrenia,Rate,2017,115.217772977,145.724210199,85.6893876397
YLDs (Years Lived with Disability),Morocco,Female,Age-standardized,Schizophrenia,Rate,2017,109.957290489,137.911987233,80.2266822748
YLDs (Years Lived with Disability),Morocco,Male,Age-standardized,Alcohol use disorders,Rate,2017,65.9051440967,92.6463912669,44.8746870437
YLDs (Years Lived with Disability),Morocco,Female,Age-standardized,Alcohol use disorders,Rate,2017,43.6726632825,60.8654219457,28.970951669199998
YLDs (Years Lived with Disability),Morocco,Male,Age-standardized,Major depressive disorder,Rate,2017,700.9331534,945.103338447,477.47843023499996
YLDs (Years Lived with Disability),Morocco,Female,Age-standardized,Major depressive disorder,Rate,2017,1013.58561947,1385.37533448,702.151305065
YLDs (Years Lived with Disability),Morocco,Male,Age-standardized,Bipolar disorder,Rate,2017,147.601501732,219.55549922199998,93.4444152555
YLDs (Years Lived with Disability),Morocco,Female,Age-standardized,Bipolar disorder,Rate,2017,156.06061783500002,230.12549195600002,98.5696821823
YLDs (Years Lived with Disability),United Kingdom,Male,Age-standardized,Schizophrenia,Rate,2017,162.039147353,200.443036384,120.777394344
YLDs (Years Lived with Disability),United Kingdom,Female,Age-standardized,Schizophrenia,Rate,2017,142.277755602,175.092018861,106.601408508
YLDs (Years Lived with Disability),United Kingdom,Male,Age-standardized,Alcohol use disorders,Rate,2017,237.209874464,330.99262348900004,161.476279729
YLDs (Years Lived with Disability),United Kingdom,Female,Age-standardized,Alcohol use disorders,Rate,2017,108.549302286,150.086258383,73.76438663260001
YLDs (Years Lived with Disability),United Kingdom,Male,Age-standardized,Major depressive disorder,Rate,2017,400.051341884,550.300074179,278.504000377
YLDs (Years Lived with Disability),United Kingdom,Female,Age-standardized,Major depressive disorder,Rate,2017,571.75862325,781.2400165700001,398.717356793
YLDs (Years Lived with Disability),United Kingdom,Male,Age-standardized,Bipolar disorder,Rate,2017,174.127597544,258.323502662,108.83039250899999
YLDs (Years Lived with Disability),United Kingdom,Female,Age-standardized,Bipolar disorder,Rate,2017,230.423690413,338.4731236,144.908625836
YLDs (Years Lived with Disability),Madagascar,Male,Age-standardized,Major depressive disorder,Rate,2017,433.83842159700004,589.391239402,300.777193395
YLDs (Years Lived with Disability),Madagascar,Female,Age-standardized,Major depressive disorder,Rate,2017,600.779488248,818.7928838720001,419.080387185
YLDs (Years Lived with Disability),Madagascar,Male,Age-standardized,Bipolar disorder,Rate,2017,122.375894061,181.617260823,77.35393345279999
YLDs (Years Lived with Disability),Madagascar,Female,Age-standardized,Bipolar disorder,Rate,2017,131.923599097,196.42031462300002,82.6003508307
YLDs (Years Lived with Disability),Croatia,Male,Age-standardized,Schizophrenia,Rate,2017,122.04792264299999,154.49953320400002,91.0634254118
YLDs (Years Lived with Disability),Croatia,Female,Age-standardized,Schizophrenia,Rate,2017,126.13005097599999,160.175919539,93.37999081790001
YLDs (Years Lived with Disability),Croatia,Male,Age-standardized,Alcohol use disorders,Rate,2017,253.90797784600002,354.694511685,173.982312782
YLDs (Years Lived with Disability),Croatia,Female,Age-standardized,Alcohol use disorders,Rate,2017,136.11286680499998,189.732970296,91.8318509257
YLDs (Years Lived with Disability),Cote d'Ivoire,Male,Age-standardized,Schizophrenia,Rate,2017,104.950449409,133.994492142,78.12924185850001
YLDs (Years Lived with Disability),Cote d'Ivoire,Female,Age-standardized,Schizophrenia,Rate,2017,107.24742145600001,135.79464764,78.8924051274
YLDs (Years Lived with Disability),Cote d'Ivoire,Male,Age-standardized,Alcohol use disorders,Rate,2017,115.57897013499999,161.207200513,79.4990292905
YLDs (Years Lived with Disability),Cote d'Ivoire,Female,Age-standardized,Alcohol use disorders,Rate,2017,79.0723918938,110.569377643,53.5981366532
YLDs (Years Lived with Disability),Bosnia and Herzegovina,Male,Age-standardized,Schizophrenia,Rate,2017,118.907646803,152.119675363,88.5246072675
YLDs (Years Lived with Disability),Bosnia and Herzegovina,Female,Age-standardized,Schizophrenia,Rate,2017,122.846662244,157.64415365,89.1448566176
YLDs (Years Lived with Disability),Bosnia and Herzegovina,Male,Age-standardized,Alcohol use disorders,Rate,2017,353.493821322,490.60117313300003,242.97364500499998
YLDs (Years Lived with Disability),Bosnia and Herzegovina,Female,Age-standardized,Alcohol use disorders,Rate,2017,182.42249023,256.317267165,120.078040911
YLDs (Years Lived with Disability),Chad,Male,Age-standardized,Major depressive disorder,Rate,2017,412.58157402999996,556.7860313040001,286.579084616
YLDs (Years Lived with Disability),Chad,Female,Age-standardized,Major depressive disorder,Rate,2017,689.1492408510001,930.6297739529999,481.396820075
YLDs (Years Lived with Disability),Malaysia,Male,Age-standardized,Schizophrenia,Rate,2017,160.847597963,203.277880763,119.17589035099999
YLDs (Years Lived with Disability),Malaysia,Female,Age-standardized,Schizophrenia,Rate,2017,145.079464943,181.870657347,105.54996726700001
YLDs (Years Lived with Disability),Malaysia,Male,Age-standardized,Alcohol use disorders,Rate,2017,86.7837849923,120.686187476,59.0936322442
YLDs (Years Lived with Disability),Malaysia,Female,Age-standardized,Alcohol use disorders,Rate,2017,32.1514447721,45.2572756155,21.5153436435
YLDs (Years Lived with Disability),Guinea,Male,Age-standardized,Major depressive disorder,Rate,2017,350.023933048,474.44379243099996,243.334180955
YLDs (Years Lived with Disability),Guinea,Female,Age-standardized,Major depressive disorder,Rate,2017,616.476668422,840.605065166,429.87721373899996
YLDs (Years Lived with Disability),Argentina,Male,Age-standardized,Schizophrenia,Rate,2017,120.018176942,151.76703236699998,89.5980548338
YLDs (Years Lived with Disability),Argentina,Female,Age-standardized,Schizophrenia,Rate,2017,113.002708354,141.785477075,82.6041366284
YLDs (Years Lived with Disability),Argentina,Male,Age-standardized,Alcohol use disorders,Rate,2017,255.022115869,358.254467927,171.149387975
YLDs (Years Lived with Disability),Argentina,Female,Age-standardized,Alcohol use disorders,Rate,2017,85.2731767195,121.47395235799999,56.8678777754
YLDs (Years Lived with Disability),Argentina,Male,Age-standardized,Major depressive disorder,Rate,2017,290.44537311,399.895560955,198.45047630000002
YLDs (Years Lived with Disability),Argentina,Female,Age-standardized,Major depressive disorder,Rate,2017,543.7990065729999,748.479884702,375.930939728
YLDs (Years Lived with Disability),Rwanda,Male,Age-standardized,Schizophrenia,Rate,2017,101.422858288,128.361341883,74.1071553392
YLDs (Years Lived with Disability),Rwanda,Female,Age-standardized,Schizophrenia,Rate,2017,100.822722628,126.868061109,74.10360868779999
YLDs (Years Lived with Disability),Rwanda,Male,Age-standardized,Alcohol use disorders,Rate,2017,377.153298992,536.045261073,251.257458569
YLDs (Years Lived with Disability),Rwanda,Female,Age-standardized,Alcohol use disorders,Rate,2017,91.2893355293,128.525773495,63.0154996102
YLDs (Years Lived with Disability),Fiji,Male,Age-standardized,Major depressive disorder,Rate,2017,288.349988542,391.99090673,199.771423581
YLDs (Years Lived with Disability),Fiji,Female,Age-standardized,Major depressive disorder,Rate,2017,344.159694547,469.546686346,238.861738831
YLDs (Years Lived with Disability),Fiji,Male,Age-standardized,Bipolar disorder,Rate,2017,88.9643410888,133.062011995,55.749991711199996
YLDs (Years Lived with Disability),Fiji,Female,Age-standardized,Bipolar disorder,Rate,2017,88.4232047766,133.182773147,55.424401505300004
YLDs (Years Lived with Disability),Angola,Male,Age-standardized,Major depressive disorder,Rate,2017,522.621855203,713.731028147,362.399852309
YLDs (Years Lived with Disability),Angola,Female,Age-standardized,Major depressive disorder,Rate,2017,680.875401773,926.394981591,471.992708288
YLDs (Years Lived with Disability),Angola,Male,Age-standardized,Bipolar disorder,Rate,2017,119.7531474,176.79349056299998,74.0684300024
YLDs (Years Lived with Disability),Angola,Female,Age-standardized,Bipolar disorder,Rate,2017,127.39343079499999,193.28488847600002,77.9207613168
YLDs (Years Lived with Disability),China,Male,Age-standardized,Major depressive disorder,Rate,2017,255.992122308,348.02586325699997,178.518215701
YLDs (Years Lived with Disability),China,Female,Age-standardized,Major depressive disorder,Rate,2017,404.75251924800006,547.76967751,282.163841893
YLDs (Years Lived with Disability),China,Male,Age-standardized,Bipolar disorder,Rate,2017,63.7708418275,94.1188303953,40.105114758199996
YLDs (Years Lived with Disability),China,Female,Age-standardized,Bipolar disorder,Rate,2017,60.893590075,89.9685808113,38.2792656882
YLDs (Years Lived with Disability),Fiji,Male,Age-standardized,Schizophrenia,Rate,2017,151.37841582,189.988032684,111.52457358000001
YLDs (Years Lived with Disability),Fiji,Female,Age-standardized,Schizophrenia,Rate,2017,140.616903301,178.24576030999998,103.152808392
YLDs (Years Lived with Disability),Fiji,Male,Age-standardized,Alcohol use disorders,Rate,2017,131.128912055,183.072402168,87.3816533243
YLDs (Years Lived with Disability),Fiji,Female,Age-standardized,Alcohol use disorders,Rate,2017,80.813707968,113.12604300800001,53.85703935869999
YLDs (Years Lived with Disability),Mauritius,Male,Age-standardized,Schizophrenia,Rate,2017,155.07447215099998,193.20153393,115.52883658500001
YLDs (Years Lived with Disability),Mauritius,Female,Age-standardized,Schizophrenia,Rate,2017,140.992776951,178.051619853,104.842496447
YLDs (Years Lived with Disability),Mauritius,Male,Age-standardized,Alcohol use disorders,Rate,2017,186.766442518,262.15776901099997,127.68871819499999
YLDs (Years Lived with Disability),Mauritius,Female,Age-standardized,Alcohol use disorders,Rate,2017,62.1409246123,86.7007742593,41.7995450239
YLDs (Years Lived with Disability),Mauritius,Male,Age-standardized,Major depressive disorder,Rate,2017,326.4669177,448.06882044500003,223.183408116
YLDs (Years Lived with Disability),Mauritius,Female,Age-standardized,Major depressive disorder,Rate,2017,417.42372180499996,568.687773444,290.382068691
YLDs (Years Lived with Disability),Mauritius,Male,Age-standardized,Bipolar disorder,Rate,2017,107.889618387,161.761959708,67.365044616
YLDs (Years Lived with Disability),Mauritius,Female,Age-standardized,Bipolar disorder,Rate,2017,112.370769436,167.998462179,70.57132935029999
YLDs (Years Lived with Disability),Albania,Male,Age-standardized,Schizophrenia,Rate,2017,120.37152545900001,150.700909746,86.6692720829
YLDs (Years Lived with Disability),Albania,Female,Age-standardized,Schizophrenia,Rate,2017,124.049037087,158.496446873,91.4444761519
YLDs (Years Lived with Disability),Albania,Male,Age-standardized,Alcohol use disorders,Rate,2017,212.89458233999997,294.119464898,146.463570336
YLDs (Years Lived with Disability),Albania,Female,Age-standardized,Alcohol use disorders,Rate,2017,136.687499391,190.941573452,91.8735821739
YLDs (Years Lived with Disability),Albania,Male,Age-standardized,Major depressive disorder,Rate,2017,174.403844077,240.21298894400002,118.399898836
YLDs (Years Lived with Disability),Albania,Female,Age-standardized,Major depressive disorder,Rate,2017,325.820966366,440.937776645,227.786191552
YLDs (Years Lived with Disability),Albania,Male,Age-standardized,Bipolar disorder,Rate,2017,128.392483933,189.369652645,80.3587061101
YLDs (Years Lived with Disability),Albania,Female,Age-standardized,Bipolar disorder,Rate,2017,146.14288426299998,221.61363904799998,92.311709546
YLDs (Years Lived with Disability),Cote d'Ivoire,Male,Age-standardized,Major depressive disorder,Rate,2017,349.367272249,471.437664951,242.096054932
YLDs (Years Lived with Disability),Cote d'Ivoire,Female,Age-standardized,Major depressive disorder,Rate,2017,541.685396697,730.973876358,379.301987831
YLDs (Years Lived with Disability),Cote d'Ivoire,Male,Age-standardized,Bipolar disorder,Rate,2017,120.766351779,181.27109819900002,75.62790102700001
YLDs (Years Lived with Disability),Cote d'Ivoire,Female,Age-standardized,Bipolar disorder,Rate,2017,126.905628237,191.007708461,79.34047208540001
YLDs (Years Lived with Disability),Afghanistan,Male,Age-standardized,Schizophrenia,Rate,2017,101.965147324,128.213156899,76.1770845367
YLDs (Years Lived with Disability),Afghanistan,Female,Age-standardized,Schizophrenia,Rate,2017,96.3073480047,122.790576779,71.3830031809
YLDs (Years Lived with Disability),Afghanistan,Male,Age-standardized,Alcohol use disorders,Rate,2017,75.1800062646,104.489723903,50.678615158300005
YLDs (Years Lived with Disability),Afghanistan,Female,Age-standardized,Alcohol use disorders,Rate,2017,50.487676777000004,70.18186641940001,33.801599760100004
